,Result,Season,Team1,Team2,DeltaSeed,TeamID,eFG,Poss,TO%,FT%,OR%,AvgORtg,AvgDRtg,OrdinalRank
16,0,2003,1458,1451,-7,1458,0.5652173913043478,58.175,0.15915608754295998,0.2826086956521739,0.2,1.0455966687906584,0.9655765155668836,17.8
17,0,2003,1120,1386,3,1120,0.5816326530612245,65.975,0.21554893978948994,0.42857142857142855,0.3225806451612903,0.991284577491474,0.9185297461159531,47.266666666666666
18,1,2003,1139,1280,7,1139,0.5744680851063829,61.025,0.17475476693281006,0.40425531914893614,0.25806451612903225,1.044230035740016,0.8402435406630974,30.266666666666666
19,0,2003,1196,1358,-13,1196,0.4461538461538462,67.125,0.18208205121065224,0.2307692307692308,0.3902439024390244,1.011113113473899,0.9702649125968643,10.266666666666667
20,0,2003,1231,1104,-3,1231,0.41044776119402987,67.925,0.194312119840181,0.34328358208955223,0.4523809523809524,0.9974236290025764,0.9753404490246596,30.266666666666666
21,0,2003,1246,1237,-15,1246,0.5576923076923077,69.3,0.19468781538581795,0.5384615384615384,0.2571428571428571,1.1444805194805194,0.9334415584415585,9.933333333333334
22,0,2003,1257,1122,-9,1257,0.5576923076923077,69.3,0.18895522747775975,0.5384615384615384,0.2571428571428571,1.1168831168831168,0.961038961038961,9.333333333333334
23,0,2003,1268,1423,-5,1268,0.5948275862068966,76.4,0.18844372838586698,0.4137931034482759,0.2,1.0513275991024682,0.925112191473448,19.533333333333335
24,1,2003,1277,1160,-3,1277,0.41,69.15,0.17721081648827286,0.68,0.3076923076923077,0.889604179786812,0.8602150537634408,35.86666666666667
25,0,2003,1329,1335,-5,1329,0.4363636363636363,68.3,0.19200410077653474,0.509090909090909,0.3793103448275862,0.9501691321250063,0.8946332104811432,28.6
26,0,2003,1338,1447,-13,1338,0.6538461538461539,79.675,0.1940665835483946,0.6346153846153846,0.26666666666666666,1.0651605480598265,0.9178956176132204,8.466666666666667
27,1,2003,1345,1261,1,1345,0.6063829787234043,65.2,0.1818916625687894,0.6808510638297872,0.27586206896551724,1.1809815950920244,1.1196319018404908,28.0
28,0,2003,1393,1264,-11,1393,0.7112676056338029,75.225,0.18650832153655836,0.15492957746478872,0.36,1.3802271346878905,1.1189420245012092,19.0
29,1,2003,1400,1421,-15,1400,0.5188679245283019,62.45,0.1825036757006568,0.4150943396226415,0.35897435897435903,1.0522703877387625,0.8692668420450647,7.733333333333333
30,0,2003,1428,1332,1,1428,0.4883720930232558,54.45,0.16982497654534415,0.5116279069767442,0.28,1.0621365166819714,1.0131619222528312,33.53333333333333
31,0,2003,1448,1190,-13,1448,0.5396825396825397,72.575,0.21008613917306573,0.5873015873015873,0.4318181818181818,1.2229916732987276,0.8438357466117097,12.333333333333334
32,1,2003,1462,1407,-11,1462,0.5461538461538461,69.4,0.19462743356406093,0.3692307692307693,0.4358974358974359,1.1839577329490873,0.9053794428434198,16.6
33,1,2003,1112,1211,-8,1112,0.5461538461538461,73.4,0.16684789204760844,0.3692307692307693,0.2857142857142857,1.1376021798365121,0.9877384196185287,3.1333333333333333
34,1,2003,1163,1390,1,1163,0.6666666666666666,74.125,0.18529346298285992,0.2380952380952381,0.3404255319148936,1.141315345699831,0.9902192242833052,29.666666666666668
35,0,2003,1181,1141,-8,1181,0.4420289855072464,83.15,0.1686152140204239,0.4927536231884058,0.3111111111111111,0.9669272399278411,0.7648827420324714,5.666666666666667
36,1,2003,1242,1113,-8,1242,0.6734693877551021,68.55,0.20390136769691533,0.3673469387755102,0.2413793103448276,1.1227814247507901,1.0216387065402384,14.666666666666666
37,0,2003,1266,1281,-3,1266,0.5701754385964912,67.3,0.17925621986575702,0.4912280701754386,0.3939393939393939,1.2375291870091274,0.931861600509446,15.8
38,1,2003,1323,1228,1,1323,0.5486111111111112,77.925,0.13863319282245787,0.3194444444444444,0.3111111111111111,1.235265505500533,1.202976393761578,8.866666666666667
39,1,2003,1328,1143,-7,1328,0.39,60.025,0.18298626136724006,0.38,0.3333333333333333,0.8696376509787587,0.7796751353602666,15.733333333333333
40,1,2003,1458,1409,-8,1458,0.5652173913043478,58.175,0.15915608754295998,0.2826086956521739,0.2,1.0455966687906584,0.9655765155668836,17.8
41,0,2003,1120,1448,8,1120,0.5816326530612245,65.975,0.21554893978948994,0.42857142857142855,0.3225806451612903,0.991284577491474,0.9185297461159531,47.266666666666666
42,0,2003,1139,1257,8,1139,0.5744680851063829,61.025,0.17475476693281006,0.40425531914893614,0.25806451612903225,1.044230035740016,0.8402435406630974,30.266666666666666
43,0,2003,1246,1428,-8,1246,0.5576923076923077,69.3,0.19468781538581795,0.5384615384615384,0.2571428571428571,1.1444805194805194,0.9334415584415585,9.933333333333334
44,0,2003,1268,1462,3,1268,0.5948275862068966,76.4,0.18844372838586698,0.4137931034482759,0.2,1.0513275991024682,0.925112191473448,19.533333333333335
45,0,2003,1277,1196,5,1277,0.41,69.15,0.17721081648827286,0.68,0.3076923076923077,0.889604179786812,0.8602150537634408,35.86666666666667
46,1,2003,1338,1231,-5,1338,0.6538461538461539,79.675,0.1940665835483946,0.6346153846153846,0.26666666666666666,1.0651605480598265,0.9178956176132204,8.466666666666667
47,1,2003,1393,1329,-3,1393,0.7112676056338029,75.225,0.18650832153655836,0.15492957746478872,0.36,1.3802271346878905,1.1189420245012092,19.0
48,1,2003,1400,1345,-8,1400,0.5188679245283019,62.45,0.1825036757006568,0.4150943396226415,0.35897435897435903,1.0522703877387625,0.8692668420450647,7.733333333333333
49,0,2003,1112,1323,-4,1112,0.5461538461538461,73.4,0.16684789204760844,0.3692307692307693,0.2857142857142857,1.1376021798365121,0.9877384196185287,3.1333333333333333
50,0,2003,1242,1181,-1,1242,0.6734693877551021,68.55,0.20390136769691533,0.3673469387755102,0.2413793103448276,1.1227814247507901,1.0216387065402384,14.666666666666666
51,0,2003,1246,1458,-4,1246,0.5576923076923077,69.3,0.19468781538581795,0.5384615384615384,0.2571428571428571,1.1444805194805194,0.9334415584415585,9.933333333333334
52,0,2003,1266,1338,1,1266,0.5701754385964912,67.3,0.17925621986575702,0.4912280701754386,0.3939393939393939,1.2375291870091274,0.931861600509446,15.8
53,1,2003,1277,1268,1,1277,0.41,69.15,0.17721081648827286,0.68,0.3076923076923077,0.889604179786812,0.8602150537634408,35.86666666666667
54,0,2003,1328,1139,-11,1328,0.39,60.025,0.18298626136724006,0.38,0.3333333333333333,0.8696376509787587,0.7796751353602666,15.733333333333333
55,1,2003,1393,1120,-7,1393,0.7112676056338029,75.225,0.18650832153655836,0.15492957746478872,0.36,1.3802271346878905,1.1189420245012092,19.0
56,0,2003,1400,1163,-4,1400,0.5188679245283019,62.45,0.1825036757006568,0.4150943396226415,0.35897435897435903,1.0522703877387625,0.8692668420450647,7.733333333333333
57,0,2003,1242,1112,1,1242,0.6734693877551021,68.55,0.20390136769691533,0.3673469387755102,0.2413793103448276,1.1227814247507901,1.0216387065402384,14.666666666666666
58,1,2003,1266,1246,2,1266,0.5701754385964912,67.3,0.17925621986575702,0.4912280701754386,0.3939393939393939,1.2375291870091274,0.931861600509446,15.8
59,1,2003,1393,1328,2,1393,0.7112676056338029,75.225,0.18650832153655836,0.15492957746478872,0.36,1.3802271346878905,1.1189420245012092,19.0
60,0,2003,1400,1277,-6,1400,0.5188679245283019,62.45,0.1825036757006568,0.4150943396226415,0.35897435897435903,1.0522703877387625,0.8692668420450647,7.733333333333333
61,1,2003,1242,1266,-1,1242,0.6734693877551021,68.55,0.20390136769691533,0.3673469387755102,0.2413793103448276,1.1227814247507901,1.0216387065402384,14.666666666666666
62,1,2003,1393,1400,2,1393,0.7112676056338029,75.225,0.18650832153655836,0.15492957746478872,0.36,1.3802271346878905,1.1189420245012092,19.0
63,1,2003,1393,1242,1,1393,0.7112676056338029,75.225,0.18650832153655836,0.15492957746478872,0.36,1.3802271346878905,1.1189420245012092,19.0
64,1,2004,1197,1250,0,1197,0.6355932203389829,80.4,0.19613093746093926,0.4067796610169492,0.2,0.9535655058043117,0.9742951907131011,294.6666666666667
65,1,2004,1104,1356,-1,1104,0.543859649122807,72.875,0.1802068822422308,0.43859649122807015,0.28125,1.0201691607026675,1.010705624889099,47.388888888888886
66,0,2004,1163,1436,-13,1163,0.5394736842105263,71.075,0.18529346298285992,0.2236842105263158,0.4444444444444444,1.1537108688005626,0.8582483292296869,12.555555555555555
67,0,2004,1177,1173,-3,1177,0.6090909090909091,68.45,0.18332608249527807,0.4,0.21212121212121213,1.1409788166544925,1.0650109569028487,105.72222222222223
68,0,2004,1181,1106,-15,1181,0.4909090909090909,65.025,0.1686152140204239,0.34545454545454546,0.4375,1.0178777393310263,0.8275663206459052,3.7777777777777777
69,1,2004,1211,1434,-13,1211,0.4833333333333333,87.0,0.1864823844122713,0.6666666666666666,0.18604651162790695,0.9944510503369005,0.9250891795481571,12.055555555555555
70,1,2004,1264,1196,7,1264,0.5390625,80.925,0.20615423814842707,0.359375,0.2857142857142857,1.017544980984948,0.7989517752708448,78.05555555555556
71,1,2004,1268,1431,-9,1268,0.4420289855072464,82.55,0.18844372838586698,0.2608695652173913,0.29411764705882354,0.8314153038562487,0.828184938421159,19.833333333333332
72,0,2004,1305,1277,3,1305,0.5083333333333333,74.925,0.1660924257833679,0.38333333333333336,0.30303030303030304,1.0437103770437102,1.025025025025025,47.111111111111114
73,1,2004,1314,1102,-5,1314,0.5722222222222222,102.725,0.16784682454739902,0.34444444444444444,0.33962264150943394,1.1410492646803185,1.127142509473977,14.61111111111111
74,0,2004,1371,1112,-1,1371,0.4523809523809524,61.975,0.1703202453360808,0.3333333333333333,0.5,1.0574540425286696,0.9594882729211088,34.388888888888886
75,0,2004,1386,1251,-15,1386,0.5471698113207547,68.4,0.1829078327372139,0.4528301886792453,0.2258064516129032,1.0322681704260652,0.8829365079365079,6.777777777777778
76,0,2004,1390,1427,-15,1390,0.5166666666666667,81.825,0.195186237515756,0.45,0.2558139534883721,0.9980649760668092,0.8840004073734596,7.666666666666667
77,0,2004,1393,1140,-7,1393,0.6012658227848101,77.75,0.18650832153655836,0.12658227848101267,0.38,1.1768488745980705,0.932475884244373,39.22222222222222
78,0,2004,1400,1343,-11,1400,0.6388888888888888,67.25,0.1825036757006568,0.5555555555555556,0.32558139534883723,1.226270136307311,1.0042131350681536,19.72222222222222
79,1,2004,1403,1150,-1,1403,0.4655172413793103,58.65,0.17336073320514522,0.2413793103448276,0.3684210526315789,1.0944160272804775,1.0368712702472294,23.77777777777778
80,0,2004,1448,1433,-9,1448,0.5948275862068966,74.25,0.21008613917306573,0.5172413793103449,0.3333333333333333,1.2097162097162095,1.147186147186147,8.11111111111111
81,1,2004,1130,1428,-5,1130,0.5566037735849056,70.025,0.18659157459525744,0.3584905660377358,0.3428571428571429,1.020171367368797,1.0076758300606925,54.833333333333336
82,0,2004,1153,1190,-9,1153,0.5072463768115942,71.875,0.1802046594711967,0.3623188405797101,0.5142857142857142,1.0601739130434782,0.818086956521739,7.833333333333333
83,1,2004,1210,1320,-11,1210,0.57,67.3,0.1722204208646917,0.56,0.2333333333333333,1.0600854383358098,0.9755757800891531,8.0
84,1,2004,1228,1293,-7,1228,0.5555555555555556,77.975,0.19253524912119085,0.3333333333333333,0.24390243902439024,0.9823661429945496,0.6591856364219301,25.444444444444443
85,1,2004,1242,1227,-9,1242,0.4636363636363636,67.775,0.20390136769691533,0.5272727272727272,0.3783783783783784,1.0475839173736627,0.9590556990040574,21.444444444444443
86,1,2004,1246,1197,-15,1246,0.4634146341463415,61.625,0.19468781538581795,0.8536585365853658,0.3055555555555556,1.0374577417173767,0.9422582826233943,13.777777777777779
87,0,2004,1272,1376,-3,1272,0.5701754385964912,67.675,0.20030842640486804,0.5789473684210527,0.4358974358974359,1.2929442186922793,1.2486147026228298,35.77777777777778
88,1,2004,1280,1284,-13,1280,0.4782608695652174,66.775,0.21593614090928412,0.6304347826086957,0.2258064516129032,0.9022837888431298,0.8199176338450017,17.11111111111111
89,0,2004,1301,1418,-11,1301,0.3928571428571429,64.025,0.19082019596508085,0.3392857142857143,0.30303030303030304,0.8913544008940472,0.8735811711481236,19.333333333333332
90,0,2004,1329,1186,-13,1329,0.4722222222222222,72.125,0.19200410077653474,0.2777777777777778,0.2272727272727273,0.7888603358632642,0.7778641008785037,23.27777777777778
91,0,2004,1334,1344,7,1334,0.5673076923076923,59.6,0.2041707439718723,0.3076923076923077,0.3125,1.1649888143176734,1.0665548098434003,115.44444444444444
92,1,2004,1338,1416,-11,1338,0.6057692307692307,68.5,0.1940665835483946,0.38461538461538464,0.36,1.104014598540146,0.895985401459854,10.0
93,1,2004,1412,1449,1,1412,0.453125,65.275,0.1984257467118632,0.140625,0.36585365853658536,0.8758699930004357,0.748028896314003,43.05555555555556
94,1,2004,1435,1444,-5,1435,0.6376811594202898,73.125,0.184306361644986,0.21739130434782608,0.3157894736842105,1.2622222222222221,1.1582905982905984,21.27777777777778
95,1,2004,1458,1350,-5,1458,0.5671641791044776,68.075,0.15915608754295998,0.2537313432835821,0.4,1.2544987146529563,1.0958501652589057,14.277777777777779
96,1,2004,1462,1257,-3,1462,0.4836065573770492,69.35,0.19462743356406093,0.4262295081967213,0.4324324324324325,1.107251316335671,1.0845295055821373,52.833333333333336
97,0,2004,1104,1390,7,1104,0.543859649122807,72.875,0.1802068822422308,0.43859649122807015,0.28125,1.0201691607026675,1.010705624889099,47.388888888888886
98,1,2004,1163,1177,-5,1163,0.5394736842105263,71.075,0.18529346298285992,0.2236842105263158,0.4444444444444444,1.1537108688005626,0.8582483292296869,12.555555555555555
99,1,2004,1181,1371,-7,1181,0.4909090909090909,65.025,0.1686152140204239,0.34545454545454546,0.4375,1.0178777393310263,0.8275663206459052,3.7777777777777777
100,1,2004,1305,1211,8,1305,0.5083333333333333,74.925,0.1660924257833679,0.38333333333333336,0.30303030303030304,1.0437103770437102,1.025025025025025,47.111111111111114
101,1,2004,1386,1403,-7,1386,0.5471698113207547,68.4,0.1829078327372139,0.4528301886792453,0.2258064516129032,1.0322681704260652,0.8829365079365079,6.777777777777778
102,0,2004,1393,1268,1,1393,0.6012658227848101,77.75,0.18650832153655836,0.12658227848101267,0.38,1.1768488745980705,0.932475884244373,39.22222222222222
103,0,2004,1400,1314,-3,1400,0.6388888888888888,67.25,0.1825036757006568,0.5555555555555556,0.32558139534883723,1.226270136307311,1.0042131350681536,19.72222222222222
104,0,2004,1448,1264,-8,1448,0.5948275862068966,74.25,0.21008613917306573,0.5172413793103449,0.3333333333333333,1.2097162097162095,1.147186147186147,8.11111111111111
105,0,2004,1210,1130,-3,1210,0.57,67.3,0.1722204208646917,0.56,0.2333333333333333,1.0600854383358098,0.9755757800891531,8.0
106,1,2004,1228,1153,1,1228,0.5555555555555556,77.975,0.19253524912119085,0.3333333333333333,0.24390243902439024,0.9823661429945496,0.6591856364219301,25.444444444444443
107,1,2004,1242,1334,-8,1242,0.4636363636363636,67.775,0.20390136769691533,0.5272727272727272,0.3783783783783784,1.0475839173736627,0.9590556990040574,21.444444444444443
108,1,2004,1329,1272,-5,1329,0.4722222222222222,72.125,0.19200410077653474,0.2777777777777778,0.2272727272727273,0.7888603358632642,0.7778641008785037,23.27777777777778
109,0,2004,1338,1458,-3,1338,0.6057692307692307,68.5,0.1940665835483946,0.38461538461538464,0.36,1.104014598540146,0.895985401459854,10.0
110,0,2004,1412,1246,8,1412,0.453125,65.275,0.1984257467118632,0.140625,0.36585365853658536,0.8758699930004357,0.748028896314003,43.05555555555556
111,0,2004,1435,1301,3,1435,0.6376811594202898,73.125,0.184306361644986,0.21739130434782608,0.3157894736842105,1.2622222222222221,1.1582905982905984,21.27777777777778
112,1,2004,1462,1280,5,1462,0.4836065573770492,69.35,0.19462743356406093,0.4262295081967213,0.4324324324324325,1.107251316335671,1.0845295055821373,52.833333333333336
113,1,2004,1104,1393,3,1104,0.543859649122807,72.875,0.1802068822422308,0.43859649122807015,0.28125,1.0201691607026675,1.010705624889099,47.388888888888886
114,1,2004,1163,1435,-4,1163,0.5394736842105263,71.075,0.18529346298285992,0.2236842105263158,0.4444444444444444,1.1537108688005626,0.8582483292296869,12.555555555555555
115,0,2004,1329,1338,-1,1329,0.4722222222222222,72.125,0.19200410077653474,0.2777777777777778,0.2272727272727273,0.7888603358632642,0.7778641008785037,23.27777777777778
116,0,2004,1386,1448,-3,1386,0.5471698113207547,68.4,0.1829078327372139,0.4528301886792453,0.2258064516129032,1.0322681704260652,0.8829365079365079,6.777777777777778
117,1,2004,1181,1228,-4,1181,0.4909090909090909,65.025,0.1686152140204239,0.34545454545454546,0.4375,1.0178777393310263,0.8275663206459052,3.7777777777777777
118,0,2004,1210,1305,-7,1210,0.57,67.3,0.1722204208646917,0.56,0.2333333333333333,1.0600854383358098,0.9755757800891531,8.0
119,1,2004,1242,1412,-5,1242,0.4636363636363636,67.775,0.20390136769691533,0.5272727272727272,0.3783783783783784,1.0475839173736627,0.9590556990040574,21.444444444444443
120,1,2004,1462,1400,4,1462,0.4836065573770492,69.35,0.19462743356406093,0.4262295081967213,0.4324324324324325,1.107251316335671,1.0845295055821373,52.833333333333336
121,1,2004,1163,1104,-6,1163,0.5394736842105263,71.075,0.18529346298285992,0.2236842105263158,0.4444444444444444,1.1537108688005626,0.8582483292296869,12.555555555555555
122,0,2004,1329,1386,1,1329,0.4722222222222222,72.125,0.19200410077653474,0.2777777777777778,0.2272727272727273,0.7888603358632642,0.7778641008785037,23.27777777777778
123,0,2004,1181,1462,-6,1181,0.4909090909090909,65.025,0.1686152140204239,0.34545454545454546,0.4375,1.0178777393310263,0.8275663206459052,3.7777777777777777
124,0,2004,1210,1242,-1,1210,0.57,67.3,0.1722204208646917,0.56,0.2333333333333333,1.0600854383358098,0.9755757800891531,8.0
125,1,2004,1163,1181,1,1163,0.5394736842105263,71.075,0.18529346298285992,0.2236842105263158,0.4444444444444444,1.1537108688005626,0.8582483292296869,12.555555555555555
126,1,2004,1210,1329,1,1210,0.57,67.3,0.1722204208646917,0.56,0.2333333333333333,1.0600854383358098,0.9755757800891531,8.0
127,1,2004,1163,1210,-1,1163,0.5394736842105263,71.075,0.18529346298285992,0.2236842105263158,0.4444444444444444,1.1537108688005626,0.8582483292296869,12.555555555555555
128,0,2005,1324,1105,0,1324,0.490566037735849,62.55,0.18300309943270734,0.33962264150943394,0.2,1.0038865459356654,1.0424763637365972,193.33333333333334
129,1,2005,1112,1429,-11,1112,0.572463768115942,74.975,0.16684789204760844,0.3043478260869565,0.3783783783783784,1.2501136742550547,1.0973354754615174,23.0
130,1,2005,1130,1335,-9,1130,0.4384615384615385,70.4,0.18659157459525744,0.3692307692307693,0.45,1.0551948051948052,1.0044642857142858,29.555555555555557
131,0,2005,1153,1234,-3,1153,0.5625,74.45,0.1802046594711967,0.3055555555555556,0.375,1.1183084555557965,0.7352845598908122,9.88888888888889
132,0,2005,1211,1457,-11,1211,0.6111111111111112,65.55,0.1864823844122713,0.3333333333333333,0.1935483870967742,1.1836187169573107,1.1504773928825058,17.055555555555557
133,0,2005,1228,1192,-15,1228,0.4761904761904762,66.65,0.19253524912119085,0.2222222222222222,0.3611111111111111,1.027074950555821,0.7733751619723112,2.3333333333333335
134,1,2005,1246,1184,-13,1246,0.5294117647058824,64.35,0.19468781538581795,0.5098039215686274,0.30303030303030304,1.0955710955710956,0.9401709401709403,10.055555555555555
135,1,2005,1305,1400,1,1305,0.5196078431372549,69.55,0.1660924257833679,0.35294117647058826,0.14634146341463414,0.8210416718312304,0.7030417214110414,51.44444444444444
136,0,2005,1328,1310,-11,1328,0.5588235294117647,71.775,0.18298626136724006,0.4264705882352941,0.4,1.183806923517713,0.8781923798609003,19.61111111111111
137,1,2005,1334,1338,-1,1334,0.5744680851063829,68.925,0.2041707439718723,0.4893617021276596,0.2727272727272727,0.9745725613798107,0.8825184796067689,50.22222222222222
138,1,2005,1403,1417,-5,1403,0.5307692307692308,71.075,0.17336073320514522,0.26153846153846155,0.25,1.055223355610271,1.0270840661273304,31.166666666666668
139,1,2005,1412,1261,5,1412,0.525,68.45,0.1984257467118632,0.36666666666666653,0.5185185185185185,1.1696788331487549,1.1385753669973373,48.27777777777778
140,1,2005,1428,1431,-5,1428,0.4895833333333333,56.85,0.16982497654534415,0.125,0.3055555555555556,0.8648490178833187,0.7358545880973322,50.55555555555556
141,0,2005,1448,1151,-13,1448,0.6190476190476191,63.45,0.21008613917306573,0.5238095238095238,0.12903225806451613,1.048323546607692,1.0162942626909681,4.333333333333333
142,0,2005,1449,1285,-15,1449,0.453125,73.825,0.18624363569871025,0.421875,0.35135135135135137,1.0229072676228657,0.9953792206941,22.77777777777778
143,1,2005,1452,1166,-3,1452,0.5507246376811594,61.85,0.18078890011658494,0.08695652173913042,0.3809523809523809,1.1484601142201476,0.9533992228857536,57.611111111111114
144,0,2005,1454,1104,7,1454,0.44166666666666665,74.0,0.20528215592273852,0.6666666666666666,0.4324324324324325,1.1641641641641642,1.079079079079079,61.22222222222222
145,0,2005,1137,1242,11,1137,0.75,62.85,0.1967401975689305,0.13636363636363635,0.1724137931034483,1.0655169759026868,1.0188107886160085,129.66666666666666
146,0,2005,1163,1416,-13,1163,0.41818181818181815,67.35,0.18529346298285992,0.4727272727272727,0.3617021276595745,0.9548677776924456,0.9011084658116376,18.77777777777778
147,0,2005,1181,1175,-15,1181,0.5655737704918032,72.4,0.1686152140204239,0.3934426229508197,0.35897435897435903,1.139502762430939,0.8356353591160219,3.4444444444444446
148,1,2005,1196,1325,-9,1196,0.6222222222222222,69.35,0.18208205121065224,0.5777777777777777,0.2307692307692308,1.0535928863254027,1.0228310502283107,29.166666666666668
149,1,2005,1210,1203,-7,1210,0.5327868852459017,77.35,0.1722204208646917,0.4262295081967213,0.2195121951219512,1.0420168067226894,1.0006464124111185,18.944444444444443
150,0,2005,1235,1278,1,1235,0.6086956521739131,52.7,0.17000355039036893,0.2608695652173913,0.3181818181818182,1.090100111234705,1.0351370804161486,70.33333333333333
151,1,2005,1257,1418,-9,1257,0.52,70.25,0.18895522747775975,0.6,0.2790697674418605,1.044656181839054,0.7489381242107678,16.944444444444443
152,1,2005,1277,1330,-7,1277,0.55,63.35,0.17721081648827286,0.52,0.29411764705882354,1.1466907204870898,0.9211861540196189,14.722222222222221
153,1,2005,1280,1390,1,1280,0.5952380952380952,80.675,0.21593614090928412,0.5238095238095238,0.2888888888888889,1.1961574217539512,1.0845986984815619,28.055555555555557
154,1,2005,1301,1150,3,1301,0.4473684210526316,72.075,0.19082019596508085,0.2982456140350877,0.2916666666666667,0.7726326742976066,0.7258064516129032,34.55555555555556
155,1,2005,1314,1324,-15,1314,0.6515151515151515,74.825,0.16784682454739902,0.4090909090909091,0.4651162790697674,1.3722341377191942,0.8863692702326935,9.61111111111111
156,0,2005,1329,1368,-13,1329,0.5865384615384616,81.25,0.19200410077653474,0.5769230769230769,0.16216216216216214,1.0253580901856765,0.9315649867374005,5.388888888888889
157,1,2005,1356,1388,-3,1356,0.4545454545454545,61.9,0.21725438815188355,0.07272727272727272,0.27586206896551724,0.8027059773828755,0.7481825525040388,35.27777777777778
158,1,2005,1436,1393,9,1436,0.4705882352941176,62.975,0.20386310171002187,0.4117647058823529,0.2903225806451613,1.000396982929734,0.9527590313616513,60.27777777777778
159,1,2005,1437,1307,-7,1437,0.4509803921568628,70.05,0.18944497679511088,0.7450980392156863,0.3409090909090909,1.021930148416156,0.9480912648600754,26.055555555555557
160,0,2005,1458,1320,-5,1458,0.43859649122807015,62.075,0.15915608754295998,0.2982456140350877,0.3181818181818182,0.9762384212645995,0.9085783326621024,28.72222222222222
161,1,2005,1112,1412,-8,1112,0.572463768115942,74.975,0.16684789204760844,0.3043478260869565,0.3783783783783784,1.2501136742550547,1.0973354754615174,23.0
162,1,2005,1228,1305,-8,1228,0.4761904761904762,66.65,0.19253524912119085,0.2222222222222222,0.3611111111111111,1.027074950555821,0.7733751619723112,2.3333333333333335
163,0,2005,1246,1153,-5,1246,0.5294117647058824,64.35,0.19468781538581795,0.5098039215686274,0.30303030303030304,1.0955710955710956,0.9401709401709403,10.055555555555555
164,1,2005,1403,1211,3,1403,0.5307692307692308,71.075,0.17336073320514522,0.26153846153846155,0.25,1.055223355610271,1.0270840661273304,31.166666666666668
165,1,2005,1428,1328,3,1428,0.4895833333333333,56.85,0.16982497654534415,0.125,0.3055555555555556,0.8648490178833187,0.7358545880973322,50.55555555555556
166,1,2005,1449,1334,-7,1449,0.453125,73.825,0.18624363569871025,0.421875,0.35135135135135137,1.0229072676228657,0.9953792206941,22.77777777777778
167,0,2005,1452,1448,5,1452,0.5507246376811594,61.85,0.18078890011658494,0.08695652173913042,0.3809523809523809,1.1484601142201476,0.9533992228857536,57.611111111111114
168,1,2005,1454,1130,8,1454,0.44166666666666665,74.0,0.20528215592273852,0.6666666666666666,0.4324324324324325,1.1641641641641642,1.079079079079079,61.22222222222222
